令和３年経済センサス‐活動調査　事業所に関する集計－産業横断的集計－事業所数、従業者数,,,,,,,,,,,,,,,,,,,,
第３２－１－２７表　経営組織(5区分)別全事業所数及び従業者数－市区町村、町丁・大字,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,経営組織,経営組織,経営組織,経営組織,経営組織,経営組織,経営組織,経営組織,経営組織,経営組織,経営組織,経営組織,経営組織,経営組織,経営組織,経営組織
,,,,,0_総数,0_総数,1_民営,1_民営,11_個人,11_個人,12_法人,12_法人,121_会社,121_会社,122_会社以外の法人,122_会社以外の法人,13_法人でない団体,13_法人でない団体,2_国、地方公共団体,2_国、地方公共団体
,,,,,事業所数,従業者数_男女計,事業所数,従業者数_男女計,事業所数,従業者数_男女計,事業所数,従業者数_男女計,事業所数,従業者数_男女計,事業所数,従業者数_男女計,事業所数,従業者数_男女計,事業所数,従業者数_男女計
,,,,,(事業所),(人),(事業所),(人),(事業所),(人),(事業所),(人),(事業所),(人),(事業所),(人),(事業所),(人),(事業所),(人)
市区町村・町丁大字コード,市区町村コード,都道府県名,市区町村名,町丁・大字名, ,,,,,,,,,,,,,,,
27124003300003300_大阪府大阪市鶴見区茨田大宮１丁目,27124,大阪府,大阪市鶴見区,茨田大宮１丁目,50,303,49,252,16,32,33,220,31,214,2,6,-,-,1,51
27124003300003400_大阪府大阪市鶴見区茨田大宮２丁目,27124,大阪府,大阪市鶴見区,茨田大宮２丁目,135,"1,275",135,"1,275",13,76,122,"1,199",115,"1,128",7,71,-,-,-,-
27124003300003500_大阪府大阪市鶴見区茨田大宮３丁目,27124,大阪府,大阪市鶴見区,茨田大宮３丁目,32,334,31,295,11,30,20,265,19,229,1,36,-,-,1,39
27124003300003600_大阪府大阪市鶴見区茨田大宮４丁目,27124,大阪府,大阪市鶴見区,茨田大宮４丁目,20,126,20,126,12,50,8,76,6,60,2,16,-,-,-,-
27124005400005400_大阪府大阪市鶴見区横堤１丁目,27124,大阪府,大阪市鶴見区,横堤１丁目,95,703,93,607,39,148,53,458,49,435,4,23,1,1,2,96
27124005400005500_大阪府大阪市鶴見区横堤２丁目,27124,大阪府,大阪市鶴見区,横堤２丁目,87,380,87,380,39,91,48,289,43,244,5,45,-,-,-,-
27124005400005600_大阪府大阪市鶴見区横堤３丁目,27124,大阪府,大阪市鶴見区,横堤３丁目,99,"1,175",99,"1,175",40,131,59,"1,044",46,722,13,322,-,-,-,-
27124005400005700_大阪府大阪市鶴見区横堤４丁目,27124,大阪府,大阪市鶴見区,横堤４丁目,106,"1,256",106,"1,256",24,75,82,"1,181",76,"1,004",6,177,-,-,-,-
27124005400005800_大阪府大阪市鶴見区横堤５丁目,27124,大阪府,大阪市鶴見区,横堤５丁目,83,"1,516",79,"1,185",20,50,58,"1,134",50,945,8,189,1,1,4,331
27124000600000600_大阪府大阪市鶴見区今津中１丁目,27124,大阪府,大阪市鶴見区,今津中１丁目,69,620,68,561,18,83,48,476,46,440,2,36,2,2,1,59
27124000600000700_大阪府大阪市鶴見区今津中２丁目,27124,大阪府,大阪市鶴見区,今津中２丁目,31,675,30,602,8,11,22,591,20,526,2,65,-,-,1,73
27124000600000800_大阪府大阪市鶴見区今津中３丁目,27124,大阪府,大阪市鶴見区,今津中３丁目,66,545,66,545,17,54,49,491,41,399,8,92,-,-,-,-
27124000600000900_大阪府大阪市鶴見区今津中４丁目,27124,大阪府,大阪市鶴見区,今津中４丁目,29,237,28,181,6,11,22,170,19,122,3,48,-,-,1,56
27124000600001000_大阪府大阪市鶴見区今津中５丁目,27124,大阪府,大阪市鶴見区,今津中５丁目,51,237,51,237,22,50,29,187,19,134,10,53,-,-,-,-
27124001100001100_大阪府大阪市鶴見区今津南１丁目,27124,大阪府,大阪市鶴見区,今津南１丁目,102,"1,189",101,"1,177",41,136,60,"1,041",50,792,10,249,-,-,1,12
27124001100001200_大阪府大阪市鶴見区今津南２丁目,27124,大阪府,大阪市鶴見区,今津南２丁目,89,629,89,629,35,82,54,547,50,503,4,44,-,-,-,-
27124001100001300_大阪府大阪市鶴見区今津南３丁目,27124,大阪府,大阪市鶴見区,今津南３丁目,21,135,21,135,8,19,13,116,10,106,3,10,-,-,-,-
27124001100001400_大阪府大阪市鶴見区今津南４丁目,27124,大阪府,大阪市鶴見区,今津南４丁目,21,73,21,73,5,8,16,65,13,46,3,19,-,-,-,-
27124000100000100_大阪府大阪市鶴見区今津北１丁目,27124,大阪府,大阪市鶴見区,今津北１丁目,57,816,55,744,6,12,49,732,46,657,3,75,-,-,2,72
27124000100000200_大阪府大阪市鶴見区今津北２丁目,27124,大阪府,大阪市鶴見区,今津北２丁目,49,509,49,509,7,20,42,489,42,489,-,-,-,-,-,-
27124000100000300_大阪府大阪市鶴見区今津北３丁目,27124,大阪府,大阪市鶴見区,今津北３丁目,56,962,56,962,3,48,53,914,52,901,1,13,-,-,-,-
27124000100000400_大阪府大阪市鶴見区今津北４丁目,27124,大阪府,大阪市鶴見区,今津北４丁目,89,934,89,934,21,48,68,886,67,878,1,8,-,-,-,-
27124000100000500_大阪府大阪市鶴見区今津北５丁目,27124,大阪府,大阪市鶴見区,今津北５丁目,62,376,62,376,26,102,36,274,32,173,4,101,-,-,-,-
27124004100004100_大阪府大阪市鶴見区諸口１丁目,27124,大阪府,大阪市鶴見区,諸口１丁目,76,542,75,492,30,59,43,428,35,281,8,147,2,5,1,50
27124004100004200_大阪府大阪市鶴見区諸口２丁目,27124,大阪府,大阪市鶴見区,諸口２丁目,48,175,48,175,26,63,21,111,18,99,3,12,1,1,-,-
27124004100004300_大阪府大阪市鶴見区諸口３丁目,27124,大阪府,大阪市鶴見区,諸口３丁目,49,402,48,337,13,51,35,286,31,242,4,44,-,-,1,65
27124004100004400_大阪府大阪市鶴見区諸口４丁目,27124,大阪府,大阪市鶴見区,諸口４丁目,67,537,67,537,33,97,34,440,29,388,5,52,-,-,-,-
27124004100004500_大阪府大阪市鶴見区諸口５丁目,27124,大阪府,大阪市鶴見区,諸口５丁目,50,417,48,356,13,22,35,334,29,228,6,106,-,-,2,61
27124004100004600_大阪府大阪市鶴見区諸口６丁目,27124,大阪府,大阪市鶴見区,諸口６丁目,37,651,36,465,8,32,27,430,22,303,5,127,1,3,1,186
27124004700004700_大阪府大阪市鶴見区焼野１丁目,27124,大阪府,大阪市鶴見区,焼野１丁目,51,387,50,355,11,31,39,324,35,280,4,44,-,-,1,32
27124004700004800_大阪府大阪市鶴見区焼野２丁目,27124,大阪府,大阪市鶴見区,焼野２丁目,45,554,44,346,10,12,34,334,33,333,1,1,-,-,1,208
27124004700004900_大阪府大阪市鶴見区焼野３丁目,27124,大阪府,大阪市鶴見区,焼野３丁目,43,"1,124",43,"1,124",8,13,35,"1,111",35,"1,111",-,-,-,-,-,-
27124002300002300_大阪府大阪市鶴見区中茶屋１丁目,27124,大阪府,大阪市鶴見区,中茶屋１丁目,46,448,46,448,13,40,32,407,28,297,4,110,1,1,-,-
27124002300002400_大阪府大阪市鶴見区中茶屋２丁目,27124,大阪府,大阪市鶴見区,中茶屋２丁目,10,251,10,251,2,5,8,246,7,201,1,45,-,-,-,-
27124001500001500_大阪府大阪市鶴見区鶴見１丁目,27124,大阪府,大阪市鶴見区,鶴見１丁目,54,"1,174",54,"1,174",14,25,40,"1,149",37,"1,015",3,134,-,-,-,-
27124001500001600_大阪府大阪市鶴見区鶴見２丁目,27124,大阪府,大阪市鶴見区,鶴見２丁目,44,453,43,394,19,56,24,338,22,310,2,28,-,-,1,59
27124001500001700_大阪府大阪市鶴見区鶴見３丁目,27124,大阪府,大阪市鶴見区,鶴見３丁目,135,860,135,860,52,146,81,707,57,487,24,220,2,7,-,-
27124001500001800_大阪府大阪市鶴見区鶴見４丁目,27124,大阪府,大阪市鶴見区,鶴見４丁目,289,"4,553",288,"4,517",54,206,233,"4,311",220,"3,806",13,505,1,-,1,36
27124001500001900_大阪府大阪市鶴見区鶴見５丁目,27124,大阪府,大阪市鶴見区,鶴見５丁目,55,772,55,772,18,59,36,707,33,641,3,66,1,6,-,-
27124001500002000_大阪府大阪市鶴見区鶴見６丁目,27124,大阪府,大阪市鶴見区,鶴見６丁目,47,497,46,429,12,37,34,392,33,385,1,7,-,-,1,68
27124002100002100_大阪府大阪市鶴見区徳庵１丁目,27124,大阪府,大阪市鶴見区,徳庵１丁目,11,81,11,81,2,12,8,68,7,60,1,8,1,1,-,-
27124002100002200_大阪府大阪市鶴見区徳庵２丁目,27124,大阪府,大阪市鶴見区,徳庵２丁目,9,32,9,32,4,6,5,26,5,26,-,-,-,-,-,-
27124002800002800_大阪府大阪市鶴見区浜１丁目,27124,大阪府,大阪市鶴見区,浜１丁目,5,125,5,125,-,-,5,125,3,111,2,14,-,-,-,-
27124002800002900_大阪府大阪市鶴見区浜２丁目,27124,大阪府,大阪市鶴見区,浜２丁目,40,491,40,491,6,17,34,474,31,421,3,53,-,-,-,-
27124002800003000_大阪府大阪市鶴見区浜３丁目,27124,大阪府,大阪市鶴見区,浜３丁目,71,411,70,358,30,139,40,219,36,182,4,37,-,-,1,53
27124002800003100_大阪府大阪市鶴見区浜４丁目,27124,大阪府,大阪市鶴見区,浜４丁目,61,520,61,520,16,51,45,469,40,440,5,29,-,-,-,-
27124002800003200_大阪府大阪市鶴見区浜５丁目,27124,大阪府,大阪市鶴見区,浜５丁目,33,560,33,560,4,37,29,523,25,383,4,140,-,-,-,-
27124002500002500_大阪府大阪市鶴見区放出東１丁目,27124,大阪府,大阪市鶴見区,放出東１丁目,121,"1,436",121,"1,436",29,66,92,"1,370",86,"1,314",6,56,-,-,-,-
27124002500002600_大阪府大阪市鶴見区放出東２丁目,27124,大阪府,大阪市鶴見区,放出東２丁目,100,"1,077",100,"1,077",43,119,57,958,51,501,6,457,-,-,-,-
27124002500002700_大阪府大阪市鶴見区放出東３丁目,27124,大阪府,大阪市鶴見区,放出東３丁目,194,"1,276",194,"1,276",96,311,98,965,89,823,9,142,-,-,-,-
27124003700003700_大阪府大阪市鶴見区緑１丁目,27124,大阪府,大阪市鶴見区,緑１丁目,109,"1,042",109,"1,042",35,133,73,905,70,848,3,57,1,4,-,-
27124003700003800_大阪府大阪市鶴見区緑２丁目,27124,大阪府,大阪市鶴見区,緑２丁目,34,712,32,607,4,12,27,594,27,594,-,-,1,1,2,105
27124003700003900_大阪府大阪市鶴見区緑３丁目,27124,大阪府,大阪市鶴見区,緑３丁目,51,978,51,978,18,37,33,941,26,378,7,563,-,-,-,-
27124003700004000_大阪府大阪市鶴見区緑４丁目,27124,大阪府,大阪市鶴見区,緑４丁目,21,158,21,158,7,20,14,138,14,138,-,-,-,-,-,-
27124005900005900_大阪府大阪市鶴見区緑地公園,27124,大阪府,大阪市鶴見区,緑地公園,14,212,13,164,-,-,13,164,8,101,5,63,-,-,1,48
27124999999999999_大阪府大阪市鶴見区その他,27124,大阪府,大阪市鶴見区,その他,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27125_大阪府大阪市住之江区,27125,大阪府,大阪市住之江区,,"4,869","78,754","4,804","71,996","1,369","4,229","3,420","67,740","3,074","60,016",346,"7,724",15,27,65,"6,758"
27125000100000100_大阪府大阪市住之江区安立１丁目,27125,大阪府,大阪市住之江区,安立１丁目,40,199,40,199,16,31,24,168,16,108,8,60,-,-,-,-
27125000100000200_大阪府大阪市住之江区安立２丁目,27125,大阪府,大阪市住之江区,安立２丁目,34,113,34,113,21,48,13,65,10,36,3,29,-,-,-,-
27125000100000300_大阪府大阪市住之江区安立３丁目,27125,大阪府,大阪市住之江区,安立３丁目,73,374,73,374,47,126,26,248,24,247,2,1,-,-,-,-
27125000100000400_大阪府大阪市住之江区安立４丁目,27125,大阪府,大阪市住之江区,安立４丁目,37,222,37,222,11,30,26,192,21,138,5,54,-,-,-,-
27125008700008700_大阪府大阪市住之江区御崎１丁目,27125,大阪府,大阪市住之江区,御崎１丁目,37,183,37,183,22,46,15,137,13,110,2,27,-,-,-,-
27125008700008800_大阪府大阪市住之江区御崎２丁目,27125,大阪府,大阪市住之江区,御崎２丁目,35,299,34,247,15,29,19,218,19,218,-,-,-,-,1,52
27125008700008900_大阪府大阪市住之江区御崎３丁目,27125,大阪府,大阪市住之江区,御崎３丁目,29,427,28,182,10,26,18,156,9,43,9,113,-,-,1,245
27125008700009000_大阪府大阪市住之江区御崎４丁目,27125,大阪府,大阪市住之江区,御崎４丁目,26,324,24,223,8,31,16,192,12,96,4,96,-,-,2,101
27125008700009100_大阪府大阪市住之江区御崎５丁目,27125,大阪府,大阪市住之江区,御崎５丁目,58,482,57,443,25,80,32,363,28,327,4,36,-,-,1,39
27125008700009200_大阪府大阪市住之江区御崎６丁目,27125,大阪府,大阪市住之江区,御崎６丁目,59,522,59,522,19,71,40,451,39,441,1,10,-,-,-,-
27125008700009300_大阪府大阪市住之江区御崎７丁目,27125,大阪府,大阪市住之江区,御崎７丁目,24,245,22,147,7,20,15,127,14,107,1,20,-,-,2,98
27125008700009400_大阪府大阪市住之江区御崎８丁目,27125,大阪府,大阪市住之江区,御崎８丁目,27,287,26,233,7,54,19,179,14,134,5,45,-,-,1,54
27125002100002100_大阪府大阪市住之江区柴谷１丁目,27125,大阪府,大阪市住之江区,柴谷１丁目,55,"2,638",55,"2,638",-,-,55,"2,638",55,"2,638",-,-,-,-,-,-
27125002100002200_大阪府大阪市住之江区柴谷２丁目,27125,大阪府,大阪市住之江区,柴谷２丁目,59,"1,488",58,"1,477",9,20,49,"1,457",48,"1,446",1,11,-,-,1,11
27125003100003100_大阪府大阪市住之江区住之江１丁目,27125,大阪府,大阪市住之江区,住之江１丁目,29,196,28,154,14,33,14,121,13,107,1,14,-,-,1,42
27125003100003200_大阪府大阪市住之江区住之江２丁目,27125,大阪府,大阪市住之江区,住之江２丁目,35,233,35,233,19,56,16,177,13,144,3,33,-,-,-,-
27125003100003300_大阪府大阪市住之江区住之江３丁目,27125,大阪府,大阪市住之江区,住之江３丁目,17,87,17,87,8,35,9,52,8,25,1,27,-,-,-,-
27125002300002300_大阪府大阪市住之江区新北島１丁目,27125,大阪府,大阪市住之江区,新北島１丁目,137,"1,962",136,"1,693",37,145,99,"1,548",90,"1,377",9,171,-,-,1,269
27125002300002400_大阪府大阪市住之江区新北島２丁目,27125,大阪府,大阪市住之江区,新北島２丁目,26,366,26,366,6,23,20,343,18,332,2,11,-,-,-,-
27125002300002500_大阪府大阪市住之江区新北島３丁目,27125,大阪府,大阪市住之江区,新北島３丁目,83,"1,031",81,725,29,86,50,635,48,586,2,49,2,4,2,306
27125002300002600_大阪府大阪市住之江区新北島４丁目,27125,大阪府,大阪市住之江区,新北島４丁目,9,215,9,215,1,8,8,207,6,182,2,25,-,-,-,-
27125002300002700_大阪府大阪市住之江区新北島５丁目,27125,大阪府,大阪市住之江区,新北島５丁目,28,652,28,652,4,30,24,622,24,622,-,-,-,-,-,-
27125002300002800_大阪府大阪市住之江区新北島６丁目,27125,大阪府,大阪市住之江区,新北島６丁目,14,171,13,119,-,-,13,119,13,119,-,-,-,-,1,52
27125002300002900_大阪府大阪市住之江区新北島７丁目,27125,大阪府,大阪市住之江区,新北島７丁目,57,486,57,486,13,50,43,436,31,319,12,117,1,-,-,-
27125002300003000_大阪府大阪市住之江区新北島８丁目,27125,大阪府,大阪市住之江区,新北島８丁目,22,271,21,225,1,1,20,224,17,189,3,35,-,-,1,46
27125006500006500_大阪府大阪市住之江区西加賀屋１丁目,27125,大阪府,大阪市住之江区,西加賀屋１丁目,25,348,25,348,8,21,17,327,15,255,2,72,-,-,-,-
27125006500006600_大阪府大阪市住之江区西加賀屋２丁目,27125,大阪府,大阪市住之江区,西加賀屋２丁目,38,688,37,651,11,26,26,625,20,417,6,208,-,-,1,37
27125006500006700_大阪府大阪市住之江区西加賀屋３丁目,27125,大阪府,大阪市住之江区,西加賀屋３丁目,51,221,51,221,25,47,26,174,19,126,7,48,-,-,-,-
27125006500006800_大阪府大阪市住之江区西加賀屋４丁目,27125,大阪府,大阪市住之江区,西加賀屋４丁目,43,266,42,210,25,47,17,163,14,111,3,52,-,-,1,56
27125006900006900_大阪府大阪市住之江区西住之江１丁目,27125,大阪府,大阪市住之江区,西住之江１丁目,57,773,57,773,14,70,43,703,41,699,2,4,-,-,-,-
27125006900007000_大阪府大阪市住之江区西住之江２丁目,27125,大阪府,大阪市住之江区,西住之江２丁目,56,303,56,303,29,94,27,209,26,197,1,12,-,-,-,-
27125006900007100_大阪府大阪市住之江区西住之江３丁目,27125,大阪府,大阪市住之江区,西住之江３丁目,36,228,36,228,8,17,27,210,24,146,3,64,1,1,-,-
27125006900007200_大阪府大阪市住之江区西住之江４丁目,27125,大阪府,大阪市住之江区,西住之江４丁目,9,54,9,54,3,7,6,47,6,47,-,-,-,-,-,-
27125000500000500_大阪府大阪市住之江区泉１丁目,27125,大阪府,大阪市住之江区,泉１丁目,36,"1,060",33,805,3,8,30,797,27,767,3,30,-,-,3,255
27125000500000600_大阪府大阪市住之江区泉２丁目,27125,大阪府,大阪市住之江区,泉２丁目,36,779,36,779,1,6,35,773,34,767,1,6,-,-,-,-
27125003400003400_大阪府大阪市住之江区中加賀屋１丁目,27125,大阪府,大阪市住之江区,中加賀屋１丁目,23,263,22,251,11,30,11,221,9,194,2,27,-,-,1,12
27125003400003500_大阪府大阪市住之江区中加賀屋２丁目,27125,大阪府,大阪市住之江区,中加賀屋２丁目,121,646,120,605,71,188,47,415,38,314,9,101,2,2,1,41
27125003400003600_大阪府大阪市住之江区中加賀屋３丁目,27125,大阪府,大阪市住之江区,中加賀屋３丁目,126,661,126,661,72,168,54,493,42,368,12,125,-,-,-,-
27125003400003700_大阪府大阪市住之江区中加賀屋４丁目,27125,大阪府,大阪市住之江区,中加賀屋４丁目,37,551,37,551,19,67,18,484,14,395,4,89,-,-,-,-
27125007900007900_大阪府大阪市住之江区東加賀屋１丁目,27125,大阪府,大阪市住之江区,東加賀屋１丁目,51,"1,506",50,"1,470",11,46,39,"1,424",35,682,4,742,-,-,1,36
27125007900008000_大阪府大阪市住之江区東加賀屋２丁目,27125,大阪府,大阪市住之江区,東加賀屋２丁目,48,267,48,267,24,54,24,213,23,208,1,5,-,-,-,-
27125007900008100_大阪府大阪市住之江区東加賀屋３丁目,27125,大阪府,大阪市住之江区,東加賀屋３丁目,39,373,39,373,18,59,21,314,17,253,4,61,-,-,-,-
27125007900008200_大阪府大阪市住之江区東加賀屋４丁目,27125,大阪府,大阪市住之江区,東加賀屋４丁目,41,189,41,189,28,86,11,100,10,78,1,22,2,3,-,-
27125009700009700_大阪府大阪市住之江区南加賀屋１丁目,27125,大阪府,大阪市住之江区,南加賀屋１丁目,2,9,2,9,-,-,2,9,-,-,2,9,-,-,-,-
27125009700009800_大阪府大阪市住之江区南加賀屋２丁目,27125,大阪府,大阪市住之江区,南加賀屋２丁目,64,562,64,562,24,81,40,481,39,467,1,14,-,-,-,-
27125009700009900_大阪府大阪市住之江区南加賀屋３丁目,27125,大阪府,大阪市住之江区,南加賀屋３丁目,50,631,49,629,7,42,42,587,36,435,6,152,-,-,1,2
27125009700010000_大阪府大阪市住之江区南加賀屋４丁目,27125,大阪府,大阪市住之江区,南加賀屋４丁目,54,529,54,529,19,48,35,481,28,249,7,232,-,-,-,-
27125004100004100_大阪府大阪市住之江区南港中１丁目,27125,大阪府,大阪市住之江区,南港中１丁目,41,"1,434",40,"1,395",-,-,40,"1,395",40,"1,395",-,-,-,-,1,39
27125004100004200_大阪府大阪市住之江区南港中２丁目,27125,大阪府,大阪市住之江区,南港中２丁目,86,"1,009",86,"1,009",32,162,54,847,47,470,7,377,-,-,-,-
27125004100004300_大阪府大阪市住之江区南港中３丁目,27125,大阪府,大阪市住之江区,南港中３丁目,48,610,46,536,6,28,40,508,29,292,11,216,-,-,2,74
27125004100004400_大阪府大阪市住之江区南港中４丁目,27125,大阪府,大阪市住之江区,南港中４丁目,35,837,33,768,5,19,28,749,23,105,5,644,-,-,2,69
27125004100004500_大阪府大阪市住之江区南港中５丁目,27125,大阪府,大阪市住之江区,南港中５丁目,27,171,26,128,7,41,19,87,18,62,1,25,-,-,1,43
27125004100004600_大阪府大阪市住之江区南港中６丁目,27125,大阪府,大阪市住之江区,南港中６丁目,42,740,40,692,-,-,40,692,38,648,2,44,-,-,2,48
27125004100004700_大阪府大阪市住之江区南港中７丁目,27125,大阪府,大阪市住之江区,南港中７丁目,28,432,28,432,-,-,28,432,27,380,1,52,-,-,-,-
27125004100004800_大阪府大阪市住之江区南港中８丁目,27125,大阪府,大阪市住之江区,南港中８丁目,28,663,28,663,-,-,27,662,26,653,1,9,1,1,-,-
27125004900004900_大阪府大阪市住之江区南港東１丁目,27125,大阪府,大阪市住之江区,南港東１丁目,28,376,28,376,3,8,25,368,24,342,1,26,-,-,-,-
27125004900005000_大阪府大阪市住之江区南港東２丁目,27125,大阪府,大阪市住之江区,南港東２丁目,31,973,30,909,1,14,29,895,28,890,1,5,-,-,1,64
27125004900005100_大阪府大阪市住之江区南港東３丁目,27125,大阪府,大阪市住之江区,南港東３丁目,95,"1,490",93,"1,452",1,9,91,"1,441",69,"1,266",22,175,1,2,2,38
27125004900005200_大阪府大阪市住之江区南港東４丁目,27125,大阪府,大阪市住之江区,南港東４丁目,97,"2,599",96,"2,594",2,22,94,"2,572",94,"2,572",-,-,-,-,1,5
27125004900005300_大阪府大阪市住之江区南港東５丁目,27125,大阪府,大阪市住之江区,南港東５丁目,28,485,28,485,-,-,28,485,27,479,1,6,-,-,-,-
27125004900005400_大阪府大阪市住之江区南港東６丁目,27125,大阪府,大阪市住之江区,南港東６丁目,15,250,15,250,-,-,15,250,15,250,-,-,-,-,-,-
27125004900005500_大阪府大阪市住之江区南港東７丁目,27125,大阪府,大阪市住之江区,南港東７丁目,32,524,30,379,-,-,30,379,30,379,-,-,-,-,2,145
27125004900005600_大阪府大阪市住之江区南港東８丁目,27125,大阪府,大阪市住之江区,南港東８丁目,49,"1,254",49,"1,254",-,-,49,"1,254",47,"1,242",2,12,-,-,-,-
27125004900005700_大阪府大阪市住之江区南港東９丁目,27125,大阪府,大阪市住之江区,南港東９丁目,29,613,29,613,-,-,29,613,29,613,-,-,-,-,-,-
27125005800005800_大阪府大阪市住之江区南港南１丁目,27125,大阪府,大阪市住之江区,南港南１丁目,28,450,28,450,-,-,28,450,27,434,1,16,-,-,-,-
27125005800005900_大阪府大阪市住之江区南港南２丁目,27125,大阪府,大阪市住之江区,南港南２丁目,47,"1,077",47,"1,077",1,5,46,"1,072",43,"1,049",3,23,-,-,-,-
27125005800006000_大阪府大阪市住之江区南港南３丁目,27125,大阪府,大阪市住之江区,南港南３丁目,33,400,33,400,-,-,33,400,31,397,2,3,-,-,-,-
27125005800006100_大阪府大阪市住之江区南港南４丁目,27125,大阪府,大阪市住之江区,南港南４丁目,15,395,15,395,-,-,15,395,14,385,1,10,-,-,-,-
27125005800006200_大阪府大阪市住之江区南港南５丁目,27125,大阪府,大阪市住之江区,南港南５丁目,45,799,43,677,1,4,42,673,35,653,7,20,-,-,2,122
27125005800006300_大阪府大阪市住之江区南港南６丁目,27125,大阪府,大阪市住之江区,南港南６丁目,22,"1,061",22,"1,061",-,-,22,"1,061",22,"1,061",-,-,-,-,-,-
27125005800006400_大阪府大阪市住之江区南港南７丁目,27125,大阪府,大阪市住之江区,南港南７丁目,8,162,8,162,-,-,8,162,8,162,-,-,-,-,-,-
27125003800003800_大阪府大阪市住之江区南港北１丁目,27125,大阪府,大阪市住之江区,南港北１丁目,142,"11,786",135,"9,619",10,71,124,"9,547",106,"8,764",18,783,1,1,7,"2,167"
27125003800003900_大阪府大阪市住之江区南港北２丁目,27125,大阪府,大阪市住之江区,南港北２丁目,143,"3,832",136,"2,039",6,43,130,"1,996",123,"1,802",7,194,-,-,7,"1,793"
27125003800004000_大阪府大阪市住之江区南港北３丁目,27125,大阪府,大阪市住之江区,南港北３丁目,12,129,12,129,-,-,12,129,12,129,-,-,-,-,-,-
27125007300007300_大阪府大阪市住之江区浜口西１丁目,27125,大阪府,大阪市住之江区,浜口西１丁目,44,214,44,214,24,62,20,152,17,126,3,26,-,-,-,-
27125007300007400_大阪府大阪市住之江区浜口西２丁目,27125,大阪府,大阪市住之江区,浜口西２丁目,35,176,35,176,14,37,21,139,15,83,6,56,-,-,-,-
27125007300007500_大阪府大阪市住之江区浜口西３丁目,27125,大阪府,大阪市住之江区,浜口西３丁目,38,"2,068",38,"2,068",2,3,36,"2,065",31,"1,643",5,422,-,-,-,-
27125007600007600_大阪府大阪市住之江区浜口東１丁目,27125,大阪府,大阪市住之江区,浜口東１丁目,1,1,1,1,-,-,1,1,1,1,-,-,-,-,-,-
27125007600007700_大阪府大阪市住之江区浜口東２丁目,27125,大阪府,大阪市住之江区,浜口東２丁目,41,272,41,272,21,64,19,206,16,109,3,97,1,2,-,-
27125007600007800_大阪府大阪市住之江区浜口東３丁目,27125,大阪府,大阪市住之江区,浜口東３丁目,28,293,26,269,8,62,18,207,14,178,4,29,-,-,2,24
27125001500001500_大阪府大阪市住之江区粉浜１丁目,27125,大阪府,大阪市住之江区,粉浜１丁目,94,632,92,591,52,129,40,462,36,338,4,124,-,-,2,41
27125001500001600_大阪府大阪市住之江区粉浜２丁目,27125,大阪府,大阪市住之江区,粉浜２丁目,113,615,112,580,70,201,41,378,33,248,8,130,1,1,1,35
27125001500001700_大阪府大阪市住之江区粉浜３丁目,27125,大阪府,大阪市住之江区,粉浜３丁目,131,490,131,490,76,199,55,291,45,188,10,103,-,-,-,-
27125001800001800_大阪府大阪市住之江区粉浜西１丁目,27125,大阪府,大阪市住之江区,粉浜西１丁目,58,889,57,848,17,57,40,791,39,790,1,1,-,-,1,41
27125001800001900_大阪府大阪市住之江区粉浜西２丁目,27125,大阪府,大阪市住之江区,粉浜西２丁目,43,293,43,293,14,27,29,266,25,246,4,20,-,-,-,-
27125001800002000_大阪府大阪市住之江区粉浜西３丁目,27125,大阪府,大阪市住之江区,粉浜西３丁目,26,223,26,223,12,30,14,193,14,193,-,-,-,-,-,-
27125008500008500_大阪府大阪市住之江区平林南１丁目,27125,大阪府,大阪市住之江区,平林南１丁目,111,"1,823",111,"1,823",8,48,102,"1,767",100,"1,759",2,8,1,8,-,-
27125008500008600_大阪府大阪市住之江区平林南２丁目,27125,大阪府,大阪市住之江区,平林南２丁目,92,"1,831",90,"1,793",10,42,80,"1,751",76,"1,652",4,99,-,-,2,38
27125008300008300_大阪府大阪市住之江区平林北１丁目,27125,大阪府,大阪市住之江区,平林北１丁目,23,"1,804",23,"1,804",2,5,21,"1,799",21,"1,799",-,-,-,-,-,-
27125008300008400_大阪府大阪市住之江区平林北２丁目,27125,大阪府,大阪市住之江区,平林北２丁目,139,"1,721",139,"1,721",19,56,120,"1,665",117,"1,650",3,15,-,-,-,-
27125000700000700_大阪府大阪市住之江区北加賀屋１丁目,27125,大阪府,大阪市住之江区,北加賀屋１丁目,86,547,86,547,39,119,47,428,41,329,6,99,-,-,-,-
27125000700000800_大阪府大阪市住之江区北加賀屋２丁目,27125,大阪府,大阪市住之江区,北加賀屋２丁目,111,"1,132",110,"1,096",42,92,67,"1,002",58,692,9,310,1,2,1,36
27125000700000900_大阪府大阪市住之江区北加賀屋３丁目,27125,大阪府,大阪市住之江区,北加賀屋３丁目,34,863,34,863,2,3,32,860,32,860,-,-,-,-,-,-
27125000700001000_大阪府大阪市住之江区北加賀屋４丁目,27125,大阪府,大阪市住之江区,北加賀屋４丁目,67,583,67,583,15,50,52,533,52,533,-,-,-,-,-,-
